"cell","year"
"10990","1987"
"10990","1988"
"10990","1989"
"10990","1990"
"10990","1991"
"10990","1992"
"10990","1993"
"10990","1994"
"10990","1995"
"10990","1996"
"10990","1997"
"10990","1998"
"10990","1999"
"10990","2000"
"10990","2001"
"10990","2002"
"10990","2003"
"10990","2004"
"10990","2005"
"10990","2006"
"10990","2007"
"10990","2008"
"10990","2009"
"10990","2010"
"10990","2011"
"10990","2012"
"10990","2013"
"10990","2014"
"10990","2015"
"10990","2016"
"10990","2017"
"10990","2018"
"10990","2019"
"11017","1963"
"11017","1964"
"11017","1965"
"11017","1966"
"11017","1967"
"11017","1968"
"11017","1969"
"11017","1970"
"11017","1971"
"11017","1972"
"11017","1973"
"11017","1974"
"11017","1975"
"11017","1976"
"11017","1977"
"11017","1978"
"11017","1979"
"11017","1980"
"11017","1981"
"11017","1982"
"11017","1983"
"11017","1984"
"11017","1985"
"11017","1986"
"11017","1987"
"11017","1988"
"11017","1989"
"11017","1990"
"11017","1991"
"11017","1992"
"11017","1993"
"11017","1994"
"11017","1995"
"11017","1996"
"11017","1997"
"11017","1998"
"11017","1999"
"11017","2000"
"11017","2001"
"11017","2002"
"11017","2003"
"11017","2004"
"11017","2005"
"11017","2006"
"11017","2007"
"11017","2008"
"11017","2009"
"11017","2010"
"11017","2011"
"11017","2012"
"11017","2013"
"11017","2014"
"11017","2015"
"11017","2016"
"11017","2017"
"11017","2018"
"11017","2019"
