haul_id_removed
NOR-BTS 1985 2 3270 7.25 56.967 33 1302
NOR-BTS 1985 2 3270 7.25 56.967 33 1302
NOR-BTS 1985 2 3270 7.25 56.967 33 1302
NOR-BTS 1985 2 3270 7.25 56.967 33 1302
NOR-BTS 1985 2 3270 7.25 56.967 33 1302
NOR-BTS 1985 2 3270 7.25 56.967 33 1302
NOR-BTS 1985 2 3270 7.25 56.967 33 1302
NOR-BTS 1985 2 3270 7.25 56.967 33 1302
NOR-BTS 1985 2 3270 7.25 56.967 33 1302
NOR-BTS 1985 2 3270 7.25 56.967 33 1302
NOR-BTS 1985 2 3270 7.25 56.967 33 1302
NOR-BTS 1985 2 3270 7.25 56.967 33 1302
NOR-BTS 1985 2 3270 7.25 56.967 33 1302
NOR-BTS 1985 2 3270 7.25 56.967 33 1302
NOR-BTS 1985 2 3270 7.25 56.967 33 1302
NOR-BTS 1985 2 3270 7.25 56.967 33 1302
NOR-BTS 1985 2 3270 7.25 56.967 33 1302
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 7.867 57.417 126 640
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
